species,FUSE_min,FUSE_max,FUSE_mean,FUSE_median,FUSE_sd,FUn_min,FUn_max,FUn_mean,FUn_median,FUn_sd,FSp_min,FSp_max,FSp_mean,FSp_median,FSp_sd,FUSE,FUSE_alt,FUGE,FDGE,FSGE,FUS,FUn_std,FSp_std,FDist_std,FUSE_rank
Pseudorca crassidens,0.35238581772224464,1.0564199224761794,0.5769677667323684,0.5726907323618129,0.11759408451613136,0,1,0.19228524010371628,0.20013384094545425,0.1395460570693702,0.24517672583959985,0.8759148915579233,0.5055844635714521,0.4885251861106374,0.09082842569095148,0.6948770459332217,0.6072029764608615,0.29158809570925226,0.30883404381270346,0.4032889502239695,0.8352908612906063,0.33855154894453265,0.4967393123460736,0.3618363465811061,85
Pteroplatytrygon violacea,0,0,0,0,0,0,0.7413501507152873,0.25010569415725015,0.18494528374191344,0.19152612109537123,0.1987004773606812,0.5183105895391844,0.2983077783737065,0.2847947394376319,0.0589256407437866,0,0,0,0,0,0.4846065453968946,0.12226836953955234,0.36233817585734224,0.18145904387874817,142
Pusa caspica,2.557775339910709,2.571336317638313,2.5645558287745107,2.5645558287745107,0.00742765340323398,0.7422559588101891,0.756941350325549,0.749598654567869,0.749598654567869,0.00804352019875756,1,1,1,1,0,1.4964511159967313,1.252452728662272,0.3910849456996408,0.973887804674595,1.1053661702970905,0.8329714430006887,0.15952803581340658,0.6734434071872821,0.5494067447714337,33
Pusa hispida,0,0,0,0,0,0,1,0.3276691391128392,0.25228581085097207,0.2955669441356566,0.02861757357746228,1,0.8049801062287066,0.8485759153714987,0.22357778569638417,0,0,0,0,0,0.8280914197731146,0.1561736857615194,0.6719177340115952,0.5459062201866631,142
Rachycentron canadum,0,0,0,0,0,0,1,0.338147802075063,0.28723349081077254,0.2403503604060948,0.13536495711768742,0.4318995935717883,0.2512097861318005,0.2439727352201716,0.05989470884262259,0,0,0,0,0,0.3196550577295507,0.1338383807970879,0.1858166769324628,0.06314144405653134,142
Regalecus glesne,0,0,0,0,0,0,1,0.4438136845306854,0.3759268427838719,0.27946662127262706,0.6072949690999943,0.9731870611850152,0.7522628164756423,0.7357566122114632,0.06280023055284038,0,0,0,0,0,1.1614619971305888,0.40753230000346774,0.753929697127121,0.6288878704849711,142
Rhina ancylostoma,0.7232353155261355,2.021735290073778,1.2310014552380806,1.1930288919095144,0.2443099473555045,0,1,0.29867399265043076,0.2726514311852152,0.18728279364824155,0.4237773237300307,0.7640086857064956,0.6028272363362548,0.6030429162444743,0.07084387709686829,0.7561999336493754,0.6609082301380801,0.26855212807077977,0.3989889569108514,0.4876478055785956,0.4682751846701858,0.15403458118762814,0.31424060348255767,0.24515858040563185,79
Rhincodon typus,1.1677758668295914,2.7538331654227814,1.98229719691042,1.9996409572045224,0.3272267616658749,0.0076091002501808,1,0.4612566499697565,0.42403899443159687,0.26445074422260467,0.6035144009150651,1,0.7395602464834713,0.7183649612024554,0.06191635674552543,1.7748109812321964,1.4095941979647053,0.5765120837867924,1.0827211088131852,1.198298897445404,1.0314311980791464,0.25993990993615496,0.7714912881429915,0.6509010854268356,9
Rhynchobatus djiddensis,0.5202890943683661,1.3651844648191134,0.9501225147630272,0.9500885246403526,0.2095401454746552,0.01477318687755614,0.6011644233073318,0.30116513965768443,0.2731687507709924,0.16700528706162215,0.23713990893576845,0.44783362228761775,0.32543659254351587,0.3238495290498701,0.04355905547525375,0.34407217878795754,0.3279319985305779,0.06886686863515822,0.05176198972770173,0.2752053101527993,0.19404728830451,0.03564678843905322,0.15840049986545676,0.02656252904998644,125
Rostroraja alba,0.9589372031672734,2.2563177753252406,1.4905482776083894,1.4413323227051595,0.31729562751549956,0.00239728617094208,0.8386109770183624,0.2885144497373513,0.20360276608275585,0.19870274063775015,0.3691669364168384,0.6473151316000959,0.5008340695957676,0.4909931655011141,0.05544411121481298,1.2641620887178129,1.0171964800304747,0.667696341175182,0.5681110101807092,0.5964657475426309,0.5884769817199309,0.3165802020077437,0.2718967797121872,0.25497665527615404,47
Ruvettus pretiosus,0,0,0,0,0,0,1,0.47600256449503625,0.434167526552016,0.28244803968364074,0,0.4924656671146327,0.1449912137694414,0.12777003582722485,0.09892405438342998,0,0,0,0,0,0.21349592893586852,0.08973070688800935,0.12376522204785916,0.02840426442653487,142
Salmo salar,0,0,0,0,0,0.19966771633360608,0.7887550690880649,0.6794614378461026,0.7533789318906359,0.19088528082370312,0.44723118317357946,0.4948338899540066,0.4612177010420361,0.46200058373349734,0.01557603867878567,0,0,0,0,0,0.5924643552480271,0.12241626038403022,0.4700480948639969,0.4770826523658959,142
Salmo trutta,0,0,0,0,0,0,1,0.4925686465055043,0.4114278953121253,0.35413281713717304,0.5553173710179039,1,0.7757645398498862,0.7841953369907341,0.10662763857205608,0,0,0,0,0,0.7268189548149425,0.1989229381591856,0.5278960166557569,0.5412208463035759,142
Sciades parkeri,0.7530110543283599,1.2263805608038314,1.0364173989191692,1.1504275388494605,0.20656043024314977,0.04787211682314214,0.3384330770501719,0.22426125166066177,0.30052806988837827,0.13175624208412576,0.4652378434646546,0.5164403933773535,0.4891368133560738,0.4864659704693914,0.01515571665206316,0.8173216769249725,0.7016242576223265,0.4788841277471715,0.2559840339831603,0.338437549177801,0.5085131092239799,0.30713603768961895,0.20137707153436096,0.1458660519792694,76
Sciaenops ocellatus,0,0,0,0,0,0.07672735994231977,0.6724510758847022,0.22277130570381867,0.12687735503492673,0.17493558168116677,0.3006930111974994,0.3874304832761694,0.3654143359923692,0.37814447041135896,0.02800542030067722,0,0,0,0,0,0.21573831510010907,7.454868222284242e-4,0.21499282827788063,0.04377312133538463,142
Scomberomorus cavalla,0,0,0,0,0,0.04777111352513791,0.4580891422881429,0.252599898066431,0.27105890220580514,0.1233733771510402,0.22228371206123357,0.5545093610745884,0.30392836331153716,0.28204041261806395,0.06784705104906118,0,0,0,0,0,0.3243331193867116,0.06205381033153407,0.26227930905517755,0.07774155235131555,142
Scomberomorus commerson,0.15674241091206195,0.9734434883517236,0.5379574128685543,0.51229619891217415,0.15233210427595278,6.821479564166046e-6,1,0.34205632873628367,0.2909574153248864,0.20260874682026045,0.15561498409230168,0.6490849117342248,0.2920606150207131,0.2733777579621306,0.08284761828750156,0.2869949654172854,0.2751445536426495,0.05968502514679267,0.06946525455824877,0.22730994027049273,0.31672099792794783,0.06150214740140669,0.25521885052654114,0.07193481570901863,132
Seriola dumerili,0,0,0,0,0,0,1,0.2555078304255473,0.2384186234391631,0.1518841121402929,0.12612910779884692,0.4281285211026158,0.22243597872150483,0.21238777680132595,0.04804908965743946,0,0,0,0,0,0.33239898174171373,0.03495007882836707,0.29744890291334664,0.09529419800466528,142
Seriola hippos,0,0,0,0,0,0.09815653175165732,0.3724592627322021,0.1882694324089709,0.18734892435756875,0.08342433313562798,0.31065373773957883,0.4912936784351499,0.4086096401521896,0.4101992330520081,0.05183828696973649,0,0,0,0,0,0.4571614686896096,0.1231793025938697,0.3339821660957399,0.1629575666809842,142
Seriola lalandi,0,0,0,0,0,0,1,0.3114786426125843,0.2534828856373522,0.22861476030382205,0,0.22058562012627336,0.0760701768217255,0.07353496111749402,0.04610390881866252,0,0,0,0,0,0.30391391772811416,0.1869392690618871,0.11697464866622707,0.07758134224465267,142
Seriola rivoliana,0,0,0,0,0,0,0.7664350436906301,0.2900397891369273,0.31695530978962694,0.15497053230130506,0.03745445903388069,0.2987663018993888,0.13626122159647103,0.14861033209456373,0.05849056307273107,0,0,0,0,0,0.3060721392848996,0.08188912686955033,0.22418301241534933,0.12112652075523064,142
Silurus glanis,0,0,0,0,0,0,0.847655074121359,0.3499460306783586,0.19913314315755715,0.27816274207053154,0,0.4943387055100087,0.2512595443369581,0.2554532578077591,0.1711315102000214,0,0,0,0,0,0.5495525111097865,0.38245253746051505,0.16709997364927143,0.3138236002109955,142
Somniosus microcephalus,0,0.9368426690662588,0.39306940161818055,0.4165456409445832,0.1925704253067744,0,0.9941506378477768,0.2647887136087015,0.23821264290573768,0.1979902656876504,0,0.40729036808590346,0.19021919718259916,0.201295864225635,0.11190637218543074,0.29074996468722364,0.27247545135705237,0.1302396198052751,0.086477782245529,0.16051034488194854,0.3132112209634123,0.1391013018571127,0.1741099191062996,0.0903271428279166,130
Somniosus pacificus,Inf,-Inf,NA,NA,NA,0.00675000131750306,1,0.45597912533122303,0.45863090362861536,0.27012906085476096,0,0.5128746941160514,0.2494271125182416,0.2581761224329369,0.1064912092394696,NA,NA,NA,NA,NA,0.3291817600244692,0.18502468122465057,0.14415707879981862,0.09595762405941034,NA
Sotalia guianensis,0.27982042968320703,0.548437642954598,0.4111227660352522,0.4482849629916468,0.08156135535470924,0,0.3145274980118243,0.13086493456222692,0.16102149465670257,0.0876501329830569,0.273405625456675,0.3914593741550554,0.338117610657374,0.34698409433791344,0.02969203362801887,0.32089337960933895,0.3032178286925734,0.0881504862145328,0.20018063239246775,0.23274289339480617,0.35420941798343974,0.092152463552253,0.26205695443118676,0.2216234029897449,127
Sousa chinensis,0.562010323530739,1.3804608727639365,0.8871661612694943,0.8234793353812864,0.24680193852884824,0,0.5817538539733664,0.18964429437248576,0.13019878081091554,0.1755346148188597,0.2965816463047757,0.5403410353086072,0.407447982328074,0.40586898128340954,0.05908211728105438,0.9166857532106732,0.7742098554057927,0.5198022159689478,0.4727134051989153,0.39688353724172537,0.5844388614753668,0.3408475021935187,0.2435913592818481,0.30217076057163855,NA
Sousa teuszii,0.9065872991088632,1.6149286979554591,1.2576810226850104,1.2561490400159203,0.19802273916582327,0.00146837618044482,0.25759647828826887,0.10484333943165836,0.0837823428681339,0.07230532407289997,0.3374188976149127,0.41680808200803743,0.38122233640845615,0.37910386738563767,0.02237566102567477,1.373119493415962,1.1012760361203209,0.8177886313322896,0.744097569975786,0.5553308620836724,0.5020004737847603,0.31637111819642466,0.1856293555883357,0.27613534411235824,40
Sphyraena afra,0,0,0,0,0,0,0.4907860842213789,0.19567770544277485,0.1576847635519597,0.16479505830310945,0.12224123251479745,0.3583536689424441,0.16250606968682624,0.148996042193393,0.05231101114045247,0,0,0,0,0,0.15791682952579536,0.00736178864401715,0.1505550408817782,0.01109315669846965,142
Sphyraena barracuda,0,0,0,0,0,0.00100290380331202,0.9233778600607464,0.32063660496304097,0.2765422245479125,0.17790194585824112,0.1854048647330337,0.584907509434206,0.3096170683107923,0.2962796817544306,0.06603419756253376,0,0,0,0,0,0.3222391529520261,0.06175893734406282,0.26048021560796325,0.07619931614567038,142
Sphyrna lewini,0,1.7101577915429875,0.6627716225937776,0.6423870684877653,0.30196180461260275,0,1,0.270995882513518,0.22425009872184193,0.18003964165811065,0,0.23273832020031876,0.03982590734964418,0.02472351956146242,0.04289278822655159,0.9881157459634792,0.8298615209805276,0.5899885784829497,0.30545737878013646,0.3981271674805296,0.4310003952405071,0.2679892704103592,0.163011124830148,0.11908187880555277,NA
Sphyrna mokarran,0.4282937831092395,1.8269370488212255,0.9302973934665808,0.9037637831916844,0.2668834757208201,0,1,0.2196582812471637,0.18749235644112328,0.15623909765091065,0.11117275184750236,0.27805068062766564,0.1944641445179591,0.18927946728568013,0.03452370773787226,0.8314618288352389,0.7318819643172341,0.23793356656397616,0.2576625081287795,0.5935282622712628,0.35966317079634547,0.089541636971172,0.27012153382517345,0.09796735449971491,75
Sphyrna zygaena,0.21173834848682185,1.5999487263599113,0.7690621607732677,0.7087594185203281,0.2789865329096478,0,1,0.25829245962803915,0.19401354387917769,0.2115006227174012,0.11172579337796584,0.5340275785344857,0.2407528951586576,0.21546931240005568,0.09248859013056449,0.5959713177633912,0.5414326485639562,0.16410552168936807,0.17798491741608513,0.43186579607402314,0.35923352941475456,0.08916932440876264,0.27006420500599193,0.09740365015876552,97
Squatina squatina,0.8804446544715142,2.128884919317701,1.608322082903928,1.6792599005876478,0.3149988638710393,0.00261361339635455,0.5924456540344933,0.2715463133557344,0.2749280450060721,0.14377331860108958,0.2769638951762912,0.6241371291212287,0.3788790126613405,0.32024482012316513,0.0965497007919535,1.1252251791887884,0.9388671272925256,0.39989165476252614,0.4031889721968228,0.7253335244262623,0.3892707318423624,0.12291576857396326,0.26635496326839914,0.12414741969565785,56
Stenella attenuata,0,0,0,0,0,0,0.8879834338006997,0.17057134944264665,0.15773051101785446,0.11174287087651004,0.17264112278797702,0.8132289289355513,0.3540302469409251,0.3015410230090075,0.12032161645722436,0,0,0,0,0,0.7984481582556797,0.2762715782539024,0.5221765800017774,0.3767859331686897,142
Stenella clymene,0,0,0,0,0,0,0.34436797404466446,0.1729127691856331,0.18506805108913416,0.06286316281002186,0.14555061680427922,0.4814457795371559,0.308541734691847,0.3190610643492916,0.0990092492092759,0,0,0,0,0,0.6216201928285473,0.2158264743156703,0.405793718512877,0.3201901728443493,142
Stenella coeruleoalba,0,0,0,0,0,0,0.7020979149744854,0.19414759246939817,0.17295170231353352,0.11886343451800152,0,0.2798594279603057,0.08625588263380542,0.05764125499324051,0.07816066179497022,0,0,0,0,0,0.4128612028007824,0.16796092937235163,0.2449002734284308,0.1804205353040168,142
Stenella frontalis,0,0,0,0,0,0,0.4796508287468211,0.168416246728211,0.17489051045744983,0.07962120777453506,0.1692115215318183,0.43883514273764057,0.27707400357671647,0.25055524277323676,0.06667781844712424,0,0,0,0,0,0.45804907424243585,0.14358879392604262,0.3144602803163932,0.25088410636311537,142
Stenella longirostris,0,0,0,0,0,0,0.5699254496526502,0.17237193400096198,0.1607351190933993,0.10756097722800514,0.17812227249182264,0.5794036884007975,0.2753090815796784,0.26431283716687093,0.06567865342569304,0,0,0,0,0,0.4868692480380992,0.15435629707305945,0.33251295096503974,0.2826047329702406,142
Steno bredanensis,0,0,0,0,0,0,0.6509745761984934,0.17802433641451967,0.15998225186518827,0.10827248585783408,0.1582230660840948,0.6004364659520396,0.2876857479150769,0.272457071871477,0.06721306482109887,0,0,0,0,0,0.520086996580653,0.1843943661176216,0.33569263046303144,0.28421296340825,142
Stereolepis doederleini,Inf,-Inf,NA,NA,NA,0.07426506228741585,0.1850337319921668,0.15060950688897695,0.1607619969930635,0.03331884846654542,0.05555866570830527,0.08379820928449049,0.06453038928691918,0.06296585245175883,0.00855617774522365,NA,NA,NA,NA,NA,0.4780268744764929,0.28770294806774904,0.19032392640874385,0.23271959780999113,NA
Stereolepis gigas,0.20091441807425728,0.9632098880892216,0.28421174986047754,0.2119269918528409,0.20122202501649455,0.00554993477517725,0.28260847258058147,0.02934803083972675,0.00554993477517725,0.0739782604318685,0.04899248037220827,0.08391540837584899,0.05438373610270104,0.0523033542822084,0.00917719482686439,1.1687652982911678,0.95231617643479,0.6312387657427571,0.5881328887874895,0.5375265325484109,0.3979263900494057,0.21998448503950704,0.1779419050098987,0.2001558277224999,54
Taeniurops grabata,Inf,-Inf,NA,NA,NA,0,0.905691116067282,0.346316102709439,0.3166817682450472,0.2350616962116784,0.4064583601051338,0.7122020778805013,0.5211177867618314,0.5093590982036021,0.07548350151953843,NA,NA,NA,NA,NA,0.3968365117946796,0.1225077692045504,0.2743287425901292,0.1776110989814821,NA
Taeniurops meyeni,0.7273559645694123,1.8556881746351992,1.1125175131036564,1.096884220046917,0.21143470733750488,0,1,0.24075983071638393,0.2068944545805443,0.16794034777216535,0.3663891641948001,0.717413175032456,0.5525648893854105,0.553608897117106,0.07536045440509194,0.6451293670702687,0.5742725185804998,0.22009476712372653,0.29797354050236835,0.4250345999465422,0.3879190838081831,0.12309741164532288,0.26482167216286023,0.17356307156349574,88
Tasmacetus shepherdi,Inf,-Inf,NA,NA,NA,0.00935681403194333,0.703597290613667,0.2039526924458332,0.1585368006445799,0.14320001452742356,0.13160027416499193,0.3586097444632156,0.21643868346588163,0.20551668959071556,0.04322991763126492,NA,NA,NA,NA,NA,0.5446919878910421,0.15300843140015413,0.39168355649088793,0.28038601240036787,NA
Tetrapturus angustirostris,Inf,-Inf,NA,NA,NA,0.00669215702748414,0.9514872420263524,0.3170289299175523,0.2815862947049964,0.15062674526300848,0.16249668858490088,0.4397078172937244,0.24875066297954648,0.2354018930593038,0.06493391722725617,NA,NA,NA,NA,NA,0.5658359004379837,0.11819641465961536,0.4476394857783683,0.34732560852383493,NA
Tetrapturus belone,0,0,0,0,0,0,0.6263575750587959,0.2223712597340112,0.0719448479985827,0.23522988712171428,0.26540993006602637,0.30203251706775,0.28206459290995023,0.28223777115532345,0.01020043612147405,0,0,0,0,0,0.7766861733021292,0.4241314499503105,0.3525547233518187,0.3513158101458514,142
Tetrapturus pfluegeri,0,0,0,0,0,0,1,0.3917133272157495,0.33130398726041543,0.2345083768997732,0.22788781402356167,0.36372334075897744,0.2721628272076287,0.2662267641544662,0.03334870663261027,0,0,0,0,0,0.548912452268717,0.13509275602557902,0.413819696243138,0.29680386159538813,142
Tetronarce nobiliana,Inf,-Inf,NA,NA,NA,6.611214630478062e-4,1,0.29218326436092285,0.24290668529700796,0.2069286824517675,0.00203633594189641,0.2497209609896192,0.08389671539451424,0.06842207902924508,0.05895527207212476,NA,NA,NA,NA,NA,0.3233172221799187,0.19979385230748575,0.12352336987243295,0.10636249376372518,NA
Thunnus alalunga,0.2252141633073434,1.0288426625985594,0.4406946755888525,0.42508283533110375,0.14186878520430982,0,1,0.16221438568864985,0.12560993185832026,0.17729302010418904,0.23393439028845195,0.5761806202999495,0.3522408354666043,0.33473523075397277,0.07235403479826595,0.5673555063158303,0.5190168901845743,0.1483296963079728,0.3616108627891622,0.41902581000785755,0.6803748443843343,0.15989524651020412,0.5204795978741301,0.4356401722359664,103
Thunnus albacares,0.23434276958674397,1.0098577743076331,0.39877036484356937,0.33128325476732023,0.17447711917558761,0,1,0.14846413139351025,0.07392831312314634,0.22396721105056971,0.2516190471713073,0.5158492193415174,0.3181046422421776,0.30819932120262783,0.04678520094236364,0.6205693184940683,0.5508221659341401,0.23839157339160072,0.3206147702120836,0.38217774510246755,0.7346786254166084,0.26920608286461045,0.465472542551998,0.3779746417545367,92
Thunnus maccoyii,0,2.2369550419172435,1.0107047174379258,0.917014752468604,0.6378187702428113,0,1,0.2987762246401929,0.15739033967636656,0.34687793707692804,0,0.3070754308673914,0.1217519515378091,0.1191206171890754,0.0615526093477623,1.5137778574380203,1.2026293304485904,0.5817002477084385,0.857418052985024,0.932077609729582,0.5822145234830629,0.1972694303851411,0.38494509309792174,0.33926675204465556,NA
Thunnus obesus,0.35364800491481135,1.6989342135470815,0.813742691887396,0.6764053538463936,0.34823523703439496,0,1,0.21701643744227167,0.10332456557938433,0.25898642128263255,0.21201179826547453,0.5418429438943165,0.33260584536252324,0.30997299750859564,0.07702579972202823,0.9830683764899146,0.8535876607938975,0.2729650126636829,0.6173029404891633,0.7101033638262317,0.6740278931954813,0.1569271378795793,0.517100755315902,0.4269605786295138,64
Thunnus orientalis,0.27899336016694337,1.5431861791797212,0.7385484429336757,0.6473118114254817,0.33899492310823365,0,1,0.262731977583676,0.13770810505922765,0.2665395702520187,0.1425467490241299,0.3484121157709571,0.2229058942011745,0.218588600266622,0.05500760342176675,0.8651776685529502,0.7651910117117373,0.22459028057036184,0.5166441629755372,0.6405873879825884,0.5747024484776363,0.1259048601711116,0.44879758830652466,0.33819624982343366,74
Thunnus thynnus,0.4839096079970966,2.3902928911574683,0.9524162172555586,0.7548585946746429,0.4265656536077981,0,1,0.1710214392508408,0.07968789046623932,0.23100464718621663,0.19958008460294477,0.6712224354116049,0.2909172398655454,0.27992439997465923,0.08718981540461597,1.1364853760756868,0.9680318726359928,0.32792649485771225,0.6293883044340474,0.8085588812179745,0.5442525848003921,0.12936231233719558,0.4148902724631964,0.29215413480031965,55
Thyrsitoides marleyi,Inf,-Inf,NA,NA,NA,0.05229797847090842,0.3976789194816795,0.31162914639871414,0.37775187031920254,0.1116141591938862,0.09994870061733424,0.14756941698309853,0.11141184446015316,0.10763978196464848,0.01144556704274797,NA,NA,NA,NA,NA,0.3685000892022203,0.16193529085209118,0.20656479835012911,0.11510145408655426,NA
Totoaba macdonaldi,1.1426286041000906,1.308031805557862,1.2452057470535682,1.2650812892781602,0.07153797269106307,0.07984367126812697,0.11539427014456476,0.09541355945678896,0.09320814820723204,0.01506182134042731,0.3440310680066395,0.416170306151107,0.3797925361760315,0.3794843852731897,0.03705149451310201,1.1189088128086604,0.917286694806782,0.6012428937074951,0.4572778543648971,0.5176659191011653,0.3756227869177536,0.20609622708894185,0.1695265598288118,0.1449419421609216,57
Trachipterus arcticus,Inf,-Inf,NA,NA,NA,0,1,0.32581208483979357,0.31498205146724073,0.2123289452695741,0.19356813906742976,0.7683119815126783,0.3915458538859383,0.3685308580767928,0.11770623053547558,NA,NA,NA,NA,NA,0.42365750499095595,0.07649962133447269,0.34715788365648326,0.19148337484473504,NA
Trichechus manatus,1.1557000377596027,1.5494335625897824,1.31525204448141,1.3308031435370584,0.11652706153211796,0.04295170926126793,0.3245695043189851,0.15130668008011108,0.17896378496339782,0.07767330060877323,0.7674648062545004,0.9873880025202326,0.9412385042780675,0.9580642608414816,0.05161358162545495,1.6798517577570244,1.2915860195873925,0.8915001032397348,1.0051671776092352,0.7883516545172895,1.3192763989323943,0.7193926692187401,0.5998837297136542,0.8661820123653662,13
Trichechus senegalensis,1.3344471864919958,1.5453877399389278,1.416657140336537,1.3782603057513063,0.07611272721398878,0.2137869801809347,0.3779872683842678,0.27655188615835624,0.24785623377972948,0.06164491802497277,0.8163352412962079,0.8433423461427185,0.8312530243140431,0.830651556314451,0.00729959119935994,1.6558996381658928,1.276170019098683,0.8776193471538183,0.9937625460060812,0.7782802910120744,1.2914455047888196,0.7025835088238457,0.5888619959649738,0.8506897196744242,14
Tridacna gigas,1.1702349941181796,2.037359876287863,1.6561093158868103,1.6620609951499574,0.18850481279034728,0.03712497946952644,0.778388636391174,0.38815689532627057,0.37836023937618835,0.16375451856262424,1,1,1,1,0,1.9565334684949909,1.4639066676611197,0.9439627003735482,0.9444256619522708,1.0125707681214424,1.6614071914528354,0.7850729919573548,0.8763341994954806,0.7856680691167871,NA
Tursiops aduncus,Inf,-Inf,NA,NA,NA,0.0448195411219482,0.4279639120823059,0.21858380176522335,0.2194202994605268,0.09402461939482418,0.2267711147353365,0.5577865665390827,0.3820941960657124,0.3855589857954012,0.06318247326049091,NA,NA,NA,NA,NA,0.4004144633970179,0.1884681927942401,0.21194627060277785,0.1917733597698633,NA
Tursiops truncatus,0,0,0,0,0,0,0.70768603182972,0.18098642894240732,0.17489030770831046,0.0992622678900381,0.15146176155444185,0.7001505317753608,0.2793705597724315,0.27920579759294506,0.05102414653880258,0,0,0,0,0,0.6083444249047569,0.3649385263980075,0.2434058985067494,0.13721160444975308,142
Urogymnus polylepis,1.2934682879528725,2.6413968126643246,2.0834312795746537,2.142850811410904,0.4798105097164983,0.05706980024022275,1,0.5492488048989648,0.5483377210079197,0.3652301051579686,0.1398992571881532,0.8404999306552147,0.7334377447649315,0.8313349695201571,0.17821081080982007,1.4038040935605007,1.1515057400572897,0.4509020603970468,1.00727078407532,0.952902033163454,0.7209839697571774,0.1899091786909285,0.5310747910662489,0.5793726310588238,39
Ursus maritimus,0.8663590788615241,2.1972245773362196,1.9380015276819176,2.0609480569820047,0.2849285785837729,0.00736464332775454,1,0.8240339730083913,1,0.24435120347525555,0.2235640752305725,1,0.8422510267895746,0.9041816695213348,0.14868456700609942,1.8271634775313303,1.3829778542540547,0.9242277903693488,0.933149019581443,0.9029356871619816,1.4933779733365342,0.7599608005557544,0.7334171727807798,0.7712514881780708,6
Wallago attu,0.6509936396079374,1.07900009038988,0.8658667740037619,0.8507343444054376,0.11247177295083868,0.06945770442359774,0.5316371142617927,0.29293970452004214,0.29474053573352277,0.1346990796417183,0,0.9348536807376784,0.7928720851095774,0.8968186602550484,0.23222057282409053,0.4653587619329135,0.4641226058514263,0.00334460634505395,0.4081444663604689,0.4620141555878595,0.5906179775567203,0.00335020578175258,0.5872677717749677,0.5040244264109146,111
Xiphias gladius,0,0,0,0,0,0,1,0.437351670585884,0.3757232440529579,0.2875935588101261,0,0.9310455540975612,0.10935145081128717,0.09072604177889368,0.0783001290271408,0,0,0,0,0,0.4392010475689973,0.1652723990213569,0.2739286485476404,0.19970482655100769,142
Zalophus californianus,0,0,0,0,0,0.04734104922136255,0.9061083625977436,0.3592536385275151,0.2996547913202159,0.18443527183027147,0.4630744916388741,0.8581677946611993,0.7142124521514652,0.7510038775649798,0.11892003553678696,0,0,0,0,0,0.7212996929334855,0.22625045417476933,0.4950492387587162,0.48898266804132184,142
Zalophus wollebaeki,1.9670754118904212,1.9923792468674484,1.987318479872043,1.9923792468674484,0.0113162190200139,0.2624779874540614,0.27774666212271437,0.2746929271889838,0.27774666212271437,0.00682835889708741,1,1,1,1,0,1.5683967269620214,1.320994374422815,0.3783297661805775,1.0591745643296415,1.1900669607814438,0.915715197018944,0.15328142359267174,0.7624337734262724,0.6279964862436255,24
Ziphius cavirostris,0,0,0,0,0,0,1,0.2009918051619055,0.18083490204930608,0.13995394476056638,0,0.4869843449505752,0.2192466068434437,0.1858051831503947,0.09872799497632367,0,0,0,0,0,0.44572648244824375,0.06691236584986461,0.3788141165983792,0.2606048476970048,142
Arius gigas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6223504462262343,0.5547042257319902,0.4024059282426341,0.3224456393831528,0.21994451798360024,0.7414258396414803,0.4954182419858663,0.24600759765561409,0.38049984399671777,91
Atractosteus spatula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8551860458463422,0.24605733520566345,0.60912871064067875,0.4635168753609402,NA
Hemibagrus microphthalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.5852081145984293,0.0023131421529854,0.5828949724454439,0.5015744309837786,142
Natator depressus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3973288349589272,0.17712497587204676,0.2202038590868804,0.36239307325795794,NA
Arctocephalus galapagoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9219055654844945,NA,NA,NA,NA,NA,NA,NA,NA,4
Callorhinus ursinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2719578875660473,NA,NA,NA,NA,NA,NA,NA,NA,46
Carcharhinus brachyurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12492102169835421,NA,NA,NA,NA,NA,NA,NA,NA,141
Carcharhinus brevipinna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39724406444845317,NA,NA,NA,NA,NA,NA,NA,NA,117
Carcharhinus longimanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9471136467491835,NA,NA,NA,NA,NA,NA,NA,NA,70
Carcharias taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24025886502830301,NA,NA,NA,NA,NA,NA,NA,NA,138
Cephalorhynchus hectori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9737087431199279,NA,NA,NA,NA,NA,NA,NA,NA,65
Dipturus batis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9538354321690603,NA,NA,NA,NA,NA,NA,NA,NA,68
Dugong dugon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5425347281866861,NA,NA,NA,NA,NA,NA,NA,NA,27
